Date,Value
1/6/2011,0.993888931
1/5/2011,1.000378415
1/4/2011,0.993219581
1/3/2011,0.991309559
12/31/2010,0.997006436
12/30/2010,0.999623494
12/29/2010,1.001446407
12/28/2010,1.001970443
12/27/2010,1.007917174
12/24/2010,1.010458814
12/23/2010,1.015998163
12/22/2010,1.016015863
12/21/2010,1.019384265
12/20/2010,1.012854644
12/17/2010,1.007390649
12/16/2010,1.004456867
12/15/2010,1.005988024
12/14/2010,1.007145515
12/13/2010,1.006934499
12/10/2010,1.009589248
12/9/2010,1.010594824
12/8/2010,1.01219697
12/7/2010,1.00172117
12/6/2010,1.006475904
12/3/2010,1.001736373
12/2/2010,1.010338274
12/1/2010,1.0186809
11/30/2010,1.023695953
11/29/2010,1.021527461
11/26/2010,1.022533081
11/25/2010,1.009984235
11/24/2010,1.016268086
11/23/2010,1.022451097
11/22/2010,1.015974207
11/19/2010,1.020696212
11/18/2010,1.018172492
11/17/2010,1.022031007
11/16/2010,1.015060241
11/15/2010,1.00902686
11/12/2010,1.01021078
11/11/2010,1.003065693
11/10/2010,1.004502542
11/9/2010,0.998996056
11/8/2010,1.003089746
11/5/2010,1.001136041
11/4/2010,1.001755125
11/3/2010,1.00870558
11/2/2010,1.010700528
11/1/2010,1.016803102
10/29/2010,1.021144548
10/28/2010,1.024392004
10/27/2010,1.029486344
10/26/2010,1.02393617
10/25/2010,1.018530397
10/22/2010,1.026194919
10/21/2010,1.020262557
10/20/2010,1.028785802
10/19/2010,1.02583159
10/18/2010,1.021301094
10/15/2010,1.005394279
10/14/2010,0.99907808
10/13/2010,1.002937384
10/12/2010,1.013735271
10/11/2010,1.011768083
10/8/2010,1.021190716
10/7/2010,1.010737294
10/6/2010,1.011691686
10/5/2010,1.021044993
10/4/2010,1.021379059
10/1/2010,1.026154743
9/30/2010,1.031140094
9/29/2010,1.026963485
9/28/2010,1.032466568
9/27/2010,1.023595756
9/24/2010,1.029003877
9/23/2010,1.035427456
9/22/2010,1.023495959
9/21/2010,1.031707317
9/20/2010,1.031589414
9/17/2010,1.026799387
9/16/2010,1.02638018
9/15/2010,1.026637924
9/14/2010,1.027159533
9/13/2010,1.029997656
9/10/2010,1.030884086
9/9/2010,1.032717263
9/8/2010,1.048279121
9/7/2010,1.042529818
9/6/2010,1.034643467
9/3/2010,1.056646408
9/2/2010,1.049383679
9/1/2010,1.059375
8/31/2010,1.063801262
8/30/2010,1.04984252
8/27/2010,1.060882561
8/26/2010,1.057669582
8/25/2010,1.066280821
8/24/2010,1.063278091
8/23/2010,1.046284635
8/20/2010,1.04838329
8/19/2010,1.026799626
8/18/2010,1.027639752
8/17/2010,1.037402799
8/16/2010,1.042589704
8/13/2010,1.041409485
8/12/2010,1.047537138
8/11/2010,1.037492317
8/10/2010,1.035178558
8/9/2010,1.028672753
8/6/2010,1.02208561
8/5/2010,1.013197816
8/4/2010,1.022868393
8/3/2010,1.024355192
8/2/2010,1.022871567
7/30/2010,1.032698803
7/29/2010,1.033284873
7/28/2010,1.030711207
7/27/2010,1.026778178
7/26/2010,1.035882762
7/23/2010,1.037915794
7/22/2010,1.041867704
7/21/2010,1.036435983
7/20/2010,1.057536593
7/19/2010,1.054796635
7/16/2010,1.045076923
7/15/2010,1.029077019
7/14/2010,1.035739589
7/13/2010,1.032540377
7/12/2010,1.032930321
7/9/2010,1.034422727
7/8/2010,1.043680885
7/7/2010,1.059202674
7/6/2010,1.060418157
7/5/2010,1.064799298
7/2/2010,1.063117628
7/1/2010,1.064568462
6/30/2010,1.050444137
6/29/2010,1.050336121
6/28/2010,1.033876327
6/25/2010,1.041076948
6/24/2010,1.044690915
6/23/2010,1.033330617
6/22/2010,1.022434329
6/21/2010,1.016947785
6/18/2010,1.028370514
6/17/2010,1.024670387
6/16/2010,1.028834406
6/15/2010,1.030265949
6/14/2010,1.027267532
6/11/2010,1.030840274
6/10/2010,1.036612702
6/9/2010,1.043213988
6/8/2010,1.053089935
6/7/2010,1.05962037
6/4/2010,1.044361526
6/3/2010,1.037985002
6/2/2010,1.051563267
6/1/2010,1.05026738
5/31/2010,1.047696433
5/28/2010,1.046027132
5/27/2010,1.054181967
5/26/2010,1.063449508
5/25/2010,1.080258529
